Data,Saida_Estimada,Saida,Erro
2020-03-27,0,0,0
2020-03-28,0,0,0
2020-03-29,0,0,0
2020-03-30,0,0,0
2020-03-31,0,0,0
2020-04-01,0,0,0
2020-04-02,0,0,0
2020-04-03,0,0,0
2020-04-04,0,0,0
2020-04-05,0,0,0
2020-04-06,0,0,0
2020-04-07,0,0,0
2020-04-08,0,0,0
2020-04-09,0,0,0
2020-04-10,0,0,0
2020-04-11,0,0,0
2020-04-12,0,0,0
2020-04-13,0,0,0
2020-04-14,0,0,0
2020-04-15,0,0,0
2020-04-16,0,0,0
2020-04-17,0,0,0
2020-04-18,0,2,2
2020-04-19,2,2,0
2020-04-20,2,3,1
2020-04-21,3,3,0
2020-04-22,3,3,0
2020-04-23,3,3,0
2020-04-24,3,3,0
2020-04-25,3,3,0
2020-04-26,3,3,0
2020-04-27,3,3,0
2020-04-28,3,4,1
2020-04-29,4,4,0
2020-04-30,4,6,2
2020-05-01,6,6,0
2020-05-02,6,8,2
2020-05-03,8,11,3
2020-05-04,11,11,0
2020-05-05,11,14,3
2020-05-06,14,16,2
2020-05-07,16,16,+
2020-05-08,16,17,1
2020-05-09,17,19,2
2020-05-10,19,20,1
2020-05-11,20,22,2
2020-05-12,22,22,+
2020-05-13,22,30,8
2020-05-14,30,35,5
2020-05-15,35,35,+
2020-05-16,35,36,1
2020-05-17,36,36,+
2020-05-18,36,42,6
2020-05-19,42,48,6
2020-05-20,48,49,1
2020-05-21,49,54,5
2020-05-22,54,55,1
2020-05-23,55,65,10
2020-05-24,66,67,1
2020-05-25,67,68,1
2020-05-26,68,68,+
2020-05-27,68,79,11
2020-05-28,80,80,+
2020-05-29,81,87,6
2020-05-30,88,94,6
2020-05-31,95,96,1
2020-06-01,97,100,3
2020-06-02,101,100,-1
2020-06-03,101,100,-1
2020-06-04,101,105,4
2020-06-05,106,113,7
2020-06-06,114,115,1
2020-06-07,116,117,1
2020-06-08,118,125,7
2020-06-09,127,125,-2
2020-06-10,126,133,7
2020-06-11,135,141,6
2020-06-12,143,151,8
2020-06-13,153,152,-1
2020-06-14,153,153,+
2020-06-15,154,156,2
2020-06-16,158,162,4
2020-06-17,164,167,3
2020-06-18,169,167,-2
2020-06-19,169,186,17
2020-06-20,189,186,-3
2020-06-21,188,188,+
2020-06-22,190,188,-2
2020-06-23,192.507,191,-1.50677
2020-06-24,195.077,195,-0.0766214
2020-06-25,197.683,198,0.31737
2020-06-26,200.324,198,-2.32357
2020-06-27,203,199,-3.99979
2020-06-28,205.712,199,-6.71177
2020-06-29,208.46,199,-9.45998
2020-06-30,211.245,200,-11.2449
2020-07-01,214.067,203,-11.067
2020-07-02,216.927,205,-11.9269
2020-07-03,219.825,208,-11.8249
2020-07-04,222.762,208,-14.7617
2020-07-05,225.738,212,-13.7376
2020-07-06,228.753,213,-15.7534
2020-07-07,231.809,213,-18.8094
2020-07-08,234.906,215,-19.9063
