Data,Saida_Estimada,Saida,Erro
2020-03-28,0,0,0
2020-03-29,0,0,0
2020-03-30,0,0,0
2020-03-31,0,0,0
2020-04-01,0,0,0
2020-04-02,0,0,0
2020-04-03,0,0,0
2020-04-04,0,0,0
2020-04-05,0,0,0
2020-04-06,0,0,0
2020-04-07,0,0,0
2020-04-08,0,0,0
2020-04-09,0,0,0
2020-04-10,0,0,0
2020-04-11,0,0,0
2020-04-12,0,0,0
2020-04-13,0,0,0
2020-04-14,0,0,0
2020-04-15,0,0,0
2020-04-16,0,0,0
2020-04-17,0,0,0
2020-04-18,0,2,2
2020-04-19,2,2,0
2020-04-20,2,3,1
2020-04-21,2,3,1
2020-04-22,2,3,1
2020-04-23,3,3,0
2020-04-24,3,3,0
2020-04-25,3,3,0
2020-04-26,3,3,0
2020-04-27,3,3,0
2020-04-28,3,4,1
2020-04-29,4,4,0
2020-04-30,4,6,2
2020-05-01,7,6,-1
2020-05-02,7,8,1
2020-05-03,9,11,2
2020-05-04,13,11,-2
2020-05-05,13,14,1
2020-05-06,16,16,0
2020-05-07,18,16,-2
2020-05-08,18,17,-1
2020-05-09,19,19,+
2020-05-10,20,20,+
2020-05-11,22,22,+
2020-05-12,24,22,-2
2020-05-13,24,30,6
2020-05-14,32,35,3
2020-05-15,38,35,-3
2020-05-16,37,36,-1
2020-05-17,38,36,-2
2020-05-18,38,42,4
2020-05-19,44,48,4
2020-05-20,50,49,-1
2020-05-21,51,54,3
2020-05-22,58,55,-3
2020-05-23,58,65,7
2020-05-24,67,67,+
2020-05-25,70,68,-2
2020-05-26,71,68,-3
2020-05-27,71,79,8
2020-05-28,83,80,-3
2020-05-29,84,181,97
2020-05-30,88,+,+
2020-05-31,92,+,+
2020-06-01,97,+,+
2020-06-02,102,+,+
2020-06-03,107,+,+
2020-06-04,112,+,+
2020-06-05,117,+,+
2020-06-06,122,+,+
2020-06-07,127,+,+
2020-06-08,133,+,+
2020-06-09,136,+,+
2020-06-10,139,+,+
2020-06-11,142,+,+
2020-06-12,146,+,+
2020-06-13,149,+,+
2020-06-14,153,+,+
2020-06-15,157,+,+
2020-06-16,161,+,+
2020-06-17,165,+,+
2020-06-18,169,+,+
2020-06-19,173,+,+
2020-06-20,177,+,+
2020-06-21,181,+,+
2020-06-22,186,+,+
2020-06-23,190,+,+
