Data,SEMGRSCA31097
2020-03-27,0.0
2020-03-28,11.0
2020-03-29,11.0
2020-03-30,13.0
2020-03-31,23.0
2020-04-01,24.0
2020-04-02,30.0
2020-04-03,30.0
2020-04-04,30.0
2020-04-05,37.0
2020-04-06,39.0
2020-04-07,42.0
2020-04-08,46.0
2020-04-09,51.0
2020-04-10,53.0
2020-04-11,58.0
2020-04-12,60.0
2020-04-13,61.0
2020-04-14,78.0
2020-04-15,80.0
2020-04-16,86.0
2020-04-17,88.0
2020-04-18,97.0
2020-04-19,99.0
2020-04-20,99.0
2020-04-21,103.0
2020-04-22,106.0
2020-04-23,105.0
2020-04-24,108.0
2020-04-25,123.0
2020-04-26,124.0
2020-04-27,125.0
2020-04-28,135.0
2020-04-29,136.0
2020-04-30,155.0
2020-05-01,156.0
2020-05-02,179.0
2020-05-03,184.0
2020-05-04,185.0
2020-05-05,228.0
2020-05-06,230.0
2020-05-07,249.0
2020-05-08,281.0
2020-05-09,293.0
2020-05-10,323.0
2020-05-11,326.0
2020-05-12,346.0
2020-05-13,361.0
2020-05-14,404.0
2020-05-15,412.0
2020-05-16,422.0
2020-05-17,426.0
2020-05-18,427.0
2020-05-19,470.0
2020-05-20,489.0
2020-05-21,513.0
2020-05-22,528.0
2020-05-23,545.0
2020-05-24,547.0
2020-05-25,547.0
2020-05-26,570.0
2020-05-27,574.0
2020-05-28,582.0
2020-05-29,631.0
2020-05-30,646.0
2020-05-31,649.0
2020-06-01,652.0
2020-06-02,653.0
2020-06-03,660.0
2020-06-04,709.0
2020-06-05,713.0
2020-06-06,766.0
2020-06-07,774.0
2020-06-08,774.0
2020-06-09,784.0
2020-06-10,810.0
2020-06-11,863.0
2020-06-12,899.0
2020-06-13,920.0
2020-06-14,934.0
2020-06-15,935.0
2020-06-16,936.0
2020-06-17,971.0
2020-06-18,984.0
2020-06-19,1017.0
2020-06-20,1248.0
2020-06-21,1258.0
2020-06-22,1305.0
2020-06-23,1367.0
2020-06-24,1432.0
2020-06-25,1527.0
2020-06-26,1527.0
